#x,rho,rhovx,energy
#system.get('generic').base('length'),((system.get('generic').base('length')**-3) * system.get('generic').base('mass')),(((system.get('generic').base('length')**-2) * (system.get('generic').base('time')**-1.0)) * system.get('generic').base('mass')),(((system.get('generic').base('length')**-1) * (system.get('generic').base('time')**-2)) * system.get('generic').base('mass'))
#length,length**-3 * mass,length**-2 * time**-1.0 * mass,length**-1 * time**-2 * mass
0.362416107383,3.86797252607,-0.0216539924291,1.45252916024
0.369127516779,4.35764853112,0.00429463573081,1.55555625628
0.375838926174,4.06240596284,0.0232593638914,1.71975246473
0.38255033557,3.82582522047,0.00979403608924,1.58007785378
0.389261744966,3.9042254933,0.0420477860365,1.44410480552
0.395973154362,4.07808573691,0.0597510883878,1.4055597074
0.402684563758,3.90601354874,-0.0348712829494,1.42537209359
0.409395973154,3.79619368344,-0.0382560620672,1.44006439427
0.41610738255,3.72834661746,0.0921175606321,1.37315017778
0.422818791946,3.51991689858,0.134243964199,1.25252860674
0.429530201342,3.31323192432,0.10989622086,1.27403796905
0.436241610738,3.1873733675,0.228923265868,1.20675431938
0.442953020134,3.25503563499,0.428564311274,1.08533950336
0.44966442953,3.25968589792,0.565523218629,1.10508012501
0.456375838926,3.11528060245,0.656785501527,1.00568243942
0.463087248322,2.77635662657,0.657810839587,0.902336075963
0.469798657718,2.57548412342,0.678889837762,0.83927973671
0.476510067114,2.50615470497,0.726384818955,0.767488285732
0.48322147651,2.42602742259,0.759067958591,0.72104319844
0.489932885906,2.39829801669,0.752744137808,0.738896463155
0.496644295302,2.64363957637,0.788500828362,0.772279309475
0.503355704698,2.68107152999,0.803880071871,0.713910521075
0.510067114094,2.59220088056,0.754565995666,0.66616430143
0.51677852349,2.48556087076,0.726495506552,0.695886876639
0.523489932886,2.35064321747,0.693589044052,0.725939696381
0.530201342282,2.24456337824,0.643914792298,0.704087334534
0.536912751678,1.95654263437,0.552778678337,0.667250993525
0.543624161074,1.68880382089,0.479218684726,0.634061234038
0.55033557047,1.56187914949,0.456303431865,0.654630719391
0.557046979866,1.50728790219,0.452784844068,0.665164811632
0.563758389262,1.57786281416,0.473717281306,0.648331797714
0.570469798658,1.68973551009,0.520441914954,0.709216355854
0.577181208054,1.57411321489,0.453875015048,0.688853110667
0.58389261745,1.59507471635,0.450759128125,0.738396121976
0.590604026846,1.61437547683,0.47849433932,0.706877436687
0.597315436242,1.27222943168,0.236884183809,0.419890287168
0.604026845638,1.07672323892,0.0509254719664,0.310966917873
0.610738255034,1.00112194776,-0.0052499916205,0.298458166088
0.61744966443,0.943246062484,-0.00337396987827,0.276119761404
0.624161073826,0.95337525224,0.0045390918145,0.27960347599
0.630872483221,1.00756086905,0.00372808621874,0.312600130581
0.637583892617,1.05252822211,-0.00419829416315,0.317027971207
0.644295302013,1.05646343399,-0.00796719279792,0.281135147353
0.651006711409,1.05223307524,-0.00745076641739,0.281029975054
0.657718120805,1.02075580455,0.0067458485358,0.290345619439
0.664429530201,1.0025124109,0.0114112576725,0.276470264869
0.671140939597,1.04504119151,0.0184091805192,0.271501083401
0.677852348993,1.04149865949,0.0118238098042,0.274716837039
0.684563758389,1.0836549735,-0.00690270137039,0.293092181523
0.691275167785,1.05708048976,-0.0114376041223,0.264921636836
0.697986577181,0.992362883312,0.0029181984108,0.258966839372
0.704697986577,0.980202687395,0.00307614997876,0.283731667563
0.711409395973,0.965233599769,-0.00638278266802,0.278042411632
0.718120805369,0.987009614266,-0.00693406122968,0.272551696716
0.724832214765,0.999169284201,0.00440179013625,0.260792345525
0.731543624161,1.06307391007,0.00649556272945,0.281215317488
0.738255033557,1.07133662643,-0.00842191827522,0.280703551015
0.744966442953,1.00617484903,-0.00542366989333,0.267959780614
0.751677852349,0.953034242047,0.0076313673076,0.271661672406
0.758389261745,0.957820289408,0.00609820694631,0.278896693058
0.765100671141,1.02707628751,0.0111672313896,0.283536059905
0.771812080537,1.06164121578,0.0107351949402,0.273975057478
0.778523489933,1.07758251528,0.00331393611642,0.275477949954
0.785234899329,0.999437259786,-0.00502492821791,0.265672088574
0.791946308725,0.970484145192,-0.00735465078242,0.265859662819
0.798657718121,0.980899696193,-5.82992606387e-05,0.266216406745
0.805369127517,1.04765906944,0.00567736162271,0.278537598276
0.812080536913,1.12264216972,-0.0014827135711,0.289928659591
0.818791946309,1.1051683076,-0.0100568431234,0.276342108718
0.825503355705,1.03218204667,0.000605228997255,0.27588880445
0.832214765101,0.942511228348,0.00223239315718,0.270234722189
0.838926174497,0.940534628986,-0.00661342619215,0.264115373004
0.845637583893,0.979154610664,0.00057111027746,0.273539147468
0.852348993289,0.9377348468,-0.00190929864316,0.258058500596
0.859060402685,0.962014801264,-0.0155115179704,0.271895685964
0.865771812081,0.992594317889,-0.0266677997646,0.279336649691
0.872483221477,1.02740721546,-0.0179432123204,0.287952991977
0.879194630872,1.01943144962,0.00700779353732,0.285253843255
0.885906040268,1.00940115714,0.0168898748909,0.293976586356
0.892617449664,1.05425520221,-0.0061957319148,0.314570444803
0.89932885906,1.18782579815,-0.110068006707,0.374056183222
0.906040268456,1.48479095158,-0.370854406577,0.595927749249
0.912751677852,1.60314330179,-0.505036419191,0.795017597919
0.919463087248,1.56078309607,-0.482918401199,0.707352551514
0.926174496644,1.68866232488,-0.563404089443,0.768659987871
0.93288590604,1.58104076394,-0.497731309325,0.738027549085
0.939597315436,1.63426600466,-0.506199916245,0.669507357345
0.946308724832,1.57221092027,-0.508881675211,0.667595280232
0.953020134228,1.50916955873,-0.494127515775,0.679135448106
0.959731543624,1.82115472211,-0.592814007758,0.732865961482
0.96644295302,2.1962056359,-0.711325642979,0.75245020072
0.973154362416,2.42633004193,-0.781335002766,0.797445434552
0.979865771812,2.419551336,-0.763969664497,0.832498987006
0.986577181208,2.28340167008,-0.688144889869,0.760821183349
0.993288590604,2.34775093648,-0.720190299959,0.772231263391
1.0,2.45005385625,-0.78698305597,0.776260481047
