#x,rho,rhovx,energy
#system.get('generic').base('length'),((system.get('generic').base('length')**-3) * system.get('generic').base('mass')),(((system.get('generic').base('length')**-2) * (system.get('generic').base('time')**-1.0)) * system.get('generic').base('mass')),(((system.get('generic').base('length')**-1) * (system.get('generic').base('time')**-2)) * system.get('generic').base('mass'))
#length,length**-3 * mass,length**-2 * time**-1.0 * mass,length**-1 * time**-2 * mass
0.408333333333,3.99958537179,0.000267621550159,1.49974088072
0.411666666667,3.99749677425,0.00161511640303,1.49843629107
0.415,3.98862940841,0.00732539288524,1.49290900413
0.418333333333,3.96279465833,0.0238659032505,1.47690427077
0.421666666667,3.91077247093,0.056740149536,1.44510154295
0.425,3.83297766888,0.104806326338,1.39857869379
0.428333333333,3.73760328868,0.161905932116,1.34322063603
0.431666666667,3.63314339327,0.222088851628,1.28469688224
0.435,3.52507562749,0.281709916481,1.22645273938
0.438333333333,3.41631534649,0.338949215525,1.17017300399
0.441666666667,3.30835800422,0.392967573994,1.11659842027
0.445,3.20202055455,0.443391552871,1.06602555831
0.448333333333,3.09781151175,0.490066991907,1.01854740534
0.451666666667,2.99611722029,0.532943249937,0.974167963776
0.455,2.89732477686,0.572010060414,0.932867662866
0.458333333333,2.8019525794,0.607250295694,0.894657836199
0.461666666667,2.71084649397,0.638590145653,0.859647544444
0.465,2.62549170305,0.66584068647,0.828137359126
0.468333333333,2.54841338778,0.688650660695,0.800727173219
0.471666666667,2.48335609554,0.706543811303,0.778342388258
0.475,2.43444695493,0.719160114821,0.761956275225
0.478333333333,2.40372781672,0.726710856229,0.751860380062
0.481666666667,2.38869156228,0.730292778854,0.746982393642
0.485,2.38331844296,0.731547236135,0.745256375668
0.488333333333,2.38197667814,0.731829071711,0.744843328725
0.491666666667,2.38174361129,0.731846354831,0.744792567126
0.495,2.38167030366,0.731780325505,0.744813708968
0.498333333333,2.38175319223,0.731700516861,0.744875844843
0.501666666667,2.38165961216,0.731623155575,0.744902893629
0.505,2.38142937223,0.731527885191,0.744910630067
0.508333333333,2.38106539143,0.731399976775,0.744907030088
0.511666666667,2.38052872351,0.731225033856,0.744892888474
0.515,2.37970722118,0.730966453685,0.744864738021
0.518333333333,2.37818053054,0.730494227916,0.744803589662
0.521666666667,2.37430492046,0.729303023621,0.74463222449
0.525,2.36260524733,0.725710422765,0.74409143465
0.528333333333,2.32858587401,0.715263045758,0.742497413637
0.531666666667,2.24493097769,0.689570309937,0.738561581807
0.535,2.08557532991,0.640625714208,0.731054595005
0.538333333333,1.87439615751,0.575763328177,0.72110300855
0.541666666667,1.70884796999,0.524918214259,0.713304670234
0.545,1.64567739522,0.505522028288,0.710337518458
0.548333333333,1.63570486896,0.502468629836,0.70988197657
0.551666666667,1.63521717405,0.502330354929,0.709875759141
0.555,1.63537674536,0.502392516947,0.709901947057
0.558333333333,1.63592628399,0.502576453993,0.709948865766
0.561666666667,1.63658585736,0.502796510433,0.710003714317
0.565,1.63700436919,0.502944225861,0.710049120966
0.568333333333,1.63722220323,0.503032347549,0.710087560242
0.571666666667,1.63737733425,0.503113337628,0.710138770722
0.575,1.63757797858,0.503253084109,0.710250079806
0.578333333333,1.63777991347,0.50339974839,0.7103696114
0.581666666667,1.63781070213,0.50339456814,0.71035333676
0.585,1.63718223189,0.50273910323,0.709729265932
0.588333333333,1.63018320183,0.496004129546,0.703477982244
0.591666666667,1.57721396973,0.445356092029,0.657282761798
0.595,1.35319605832,0.249252701352,0.482277147772
0.598333333333,1.07390977411,0.0444571926595,0.305978492444
0.601666666667,1.00378882201,0.00208614096265,0.270961627024
0.605,1.00009392256,5.13804310616e-05,0.269292154748
0.608333333333,1.0000020965,1.14670656765e-06,0.269250940806
0.611666666667,1.00000004639,2.53729047661e-08,0.269250020817
0.615,1.00000000103,5.60716229038e-10,0.26925000046
0.618333333333,1.00000000002,1.23838619327e-11,0.26925000001
0.621666666667,1.0,2.73378208257e-13,0.26925
0.625,1.0,6.05448073631e-15,0.26925
0.628333333333,1.0,1.38658364825e-16,0.26925
0.631666666667,1.0,0.0,0.26925
0.635,1.0,0.0,0.26925
0.638333333333,1.0,0.0,0.26925
0.641666666667,1.0,0.0,0.26925
0.645,1.0,0.0,0.26925
0.648333333333,1.0,0.0,0.26925
0.651666666667,1.0,0.0,0.26925
0.655,1.0,0.0,0.26925
0.658333333333,1.0,0.0,0.26925
0.661666666667,1.0,0.0,0.26925
0.665,1.0,0.0,0.26925
0.668333333333,1.0,0.0,0.26925
0.671666666667,1.0,0.0,0.26925
0.675,1.0,0.0,0.26925
0.678333333333,1.0,0.0,0.26925
0.681666666667,1.0,0.0,0.26925
0.685,1.0,0.0,0.26925
0.688333333333,1.0,0.0,0.26925
0.691666666667,1.0,0.0,0.26925
0.695,1.0,0.0,0.26925
0.698333333333,1.0,0.0,0.26925
0.701666666667,1.0,0.0,0.26925
0.705,1.0,0.0,0.26925
0.708333333333,1.0,0.0,0.26925
0.711666666667,1.0,0.0,0.26925
0.715,1.0,0.0,0.26925
0.718333333333,1.0,0.0,0.26925
0.721666666667,1.0,0.0,0.26925
0.725,1.0,0.0,0.26925
0.728333333333,1.0,0.0,0.26925
0.731666666667,1.0,0.0,0.26925
0.735,1.0,0.0,0.26925
0.738333333333,1.0,0.0,0.26925
0.741666666667,1.0,0.0,0.26925
0.745,1.0,0.0,0.26925
0.748333333333,1.0,0.0,0.26925
0.751666666667,1.0,0.0,0.26925
0.755,1.0,0.0,0.26925
0.758333333333,1.0,0.0,0.26925
0.761666666667,1.0,0.0,0.26925
0.765,1.0,0.0,0.26925
0.768333333333,1.0,0.0,0.26925
0.771666666667,1.0,0.0,0.26925
0.775,1.0,0.0,0.26925
0.778333333333,1.0,0.0,0.26925
0.781666666667,1.0,0.0,0.26925
0.785,1.0,0.0,0.26925
0.788333333333,1.0,0.0,0.26925
0.791666666667,1.0,0.0,0.26925
0.795,1.0,0.0,0.26925
0.798333333333,1.0,0.0,0.26925
0.801666666667,1.0,0.0,0.26925
0.805,1.0,0.0,0.26925
0.808333333333,1.0,0.0,0.26925
0.811666666667,1.0,0.0,0.26925
0.815,1.0,0.0,0.26925
0.818333333333,1.0,0.0,0.26925
0.821666666667,1.0,0.0,0.26925
0.825,1.0,0.0,0.26925
0.828333333333,1.0,0.0,0.26925
0.831666666667,1.0,0.0,0.26925
0.835,1.0,0.0,0.26925
0.838333333333,1.0,0.0,0.26925
0.841666666667,1.0,0.0,0.26925
0.845,1.0,0.0,0.26925
0.848333333333,1.0,0.0,0.26925
0.851666666667,1.0,0.0,0.26925
0.855,1.0,0.0,0.26925
0.858333333333,1.0,0.0,0.26925
0.861666666667,1.0,0.0,0.26925
0.865,1.0,0.0,0.26925
0.868333333333,1.0,0.0,0.26925
0.871666666667,1.0,-1.38658364825e-16,0.26925
0.875,1.0,-6.05448073631e-15,0.26925
0.878333333333,1.0,-2.73378208257e-13,0.26925
0.881666666667,1.00000000002,-1.23838619327e-11,0.26925000001
0.885,1.00000000103,-5.60716229038e-10,0.26925000046
0.888333333333,1.00000004639,-2.53729047661e-08,0.269250020817
0.891666666667,1.0000020965,-1.14670656765e-06,0.269250940806
0.895,1.00009392256,-5.13804310616e-05,0.269292154748
0.898333333333,1.00378882201,-0.00208614096265,0.270961627024
0.901666666667,1.07390977411,-0.0444571926595,0.305978492444
0.905,1.35319605832,-0.249252701352,0.482277147772
0.908333333333,1.57721396973,-0.445356092029,0.657282761798
0.911666666667,1.63018320183,-0.496004129546,0.703477982244
0.915,1.63718223189,-0.50273910323,0.709729265932
0.918333333333,1.63781070213,-0.50339456814,0.71035333676
0.921666666667,1.63777991347,-0.50339974839,0.7103696114
0.925,1.63757797858,-0.503253084109,0.710250079806
0.928333333333,1.63737733425,-0.503113337628,0.710138770722
0.931666666667,1.63722220323,-0.503032347549,0.710087560242
0.935,1.63700436919,-0.502944225861,0.710049120966
0.938333333333,1.63658585736,-0.502796510433,0.710003714317
0.941666666667,1.63592628399,-0.502576453993,0.709948865766
0.945,1.63537674536,-0.502392516947,0.709901947057
0.948333333333,1.63521717405,-0.502330354929,0.709875759141
0.951666666667,1.63570486896,-0.502468629836,0.70988197657
0.955,1.64567739522,-0.505522028288,0.710337518458
0.958333333333,1.70884796999,-0.524918214259,0.713304670234
0.961666666667,1.87439615751,-0.575763328177,0.72110300855
0.965,2.08557532991,-0.640625714208,0.731054595005
0.968333333333,2.24493097769,-0.689570309937,0.738561581807
0.971666666667,2.32858587401,-0.715263045758,0.742497413637
0.975,2.36260524733,-0.725710422765,0.74409143465
0.978333333333,2.37430492046,-0.729303023621,0.74463222449
0.981666666667,2.37818053054,-0.730494227916,0.744803589662
0.985,2.37970722118,-0.730966453685,0.744864738021
0.988333333333,2.38052872351,-0.731225033856,0.744892888474
0.991666666667,2.38106539143,-0.731399976775,0.744907030088
0.995,2.38142937223,-0.731527885191,0.744910630067
0.998333333333,2.38165961216,-0.731623155575,0.744902893629
