Elemental abundances, C:   1.77000E-004 O:   3.34000E-004 N:   6.18000E-005 S:   3.51000E-006
 Radfield    1.0000000000000000     
Time,Density,gasTemp,av,zeta,point,HSIO   ,H      ,#H     ,H+     ,@H     ,H2     ,#H2    ,H2+    ,@H2    ,H3+    ,HE     ,#HE    ,HE+    ,@HE    ,HEH+   ,C      ,#C     ,C+     ,@C     ,CH     ,CH+    ,#CH    ,@CH    ,CH2    ,CH2+   ,#CH2   ,N      ,N+     ,#N     ,@CH2   ,@N     ,CH3    ,CH3+   ,#CH3   ,NH     ,NH+    ,#NH    ,@CH3   ,@NH    ,#CH4   ,CH4    ,CH4+   ,NH2    ,NH2+   ,#NH2   ,O      ,#O     ,O+     ,@CH4   ,@NH2   ,@O     ,#NH3   ,CH5+   ,NH3    ,NH3+   ,OH     ,OH+    ,#OH    ,@NH3   ,@OH    ,#H2O   ,H2O    ,H2O+   ,NH4+   ,@H2O   ,H3O+   ,C2     ,C2+    ,MG     ,MG+    ,#C2    ,#MG    ,@C2    ,@MG    ,C2H    ,C2H+   ,#C2H   ,@C2H   ,#C2H2  ,C2H2   ,C2H2+  ,CN     ,CN+    ,#CN    ,@C2H2  ,@CN    ,#HCN   ,#HNC   ,C2H3   ,HCN    ,HCN+   ,HNC    ,#C2H3  ,@HCN   ,@HNC   ,@C2H3  ,#CO    ,#N2    ,CO     ,CO+    ,H2CN   ,HCNH+  ,N2     ,N2+    ,SI     ,SI+    ,#H2CN  ,#C2H4  ,C2H4   ,#SI    ,@CO    ,@N2    ,@H2CN  ,@C2H4  ,@SI    ,HCO    ,HCO+   ,#HCO   ,HOC+   ,N2H+   ,SIH    ,SIH+   ,C2H5   ,#C2H5  ,#SIH   ,@HCO   ,@C2H5  ,@SIH   ,#NO    ,#H2CO  ,H2CO   ,H2CO+  ,NO     ,NO+    ,SIH2   ,SIH2+  ,#SIH2  ,@NO    ,@H2CO  ,@SIH2  ,H3CO   ,H3CO+  ,#H3CO  ,HNO    ,HNO+   ,SIH3   ,SIH3+  ,#HNO   ,CH2OH  ,#CH2OH ,#SIH3  ,@H3CO  ,@HNO   ,@CH2OH ,@SIH3  ,#O2    ,#CH3OH ,#SIH4  ,CH3OH  ,H2NO+  ,O2     ,O2+    ,S      ,#S     ,S+     ,SIH4   ,SIH4+  ,@O2    ,@CH3OH ,@SIH4  ,@S     ,CH3OH2+,HS     ,HS+    ,O2H    ,O2H+   ,SIH5+  ,#O2H   ,#HS    ,@O2H   ,@HS    ,#H2S   ,H2S    ,H2S+   ,@H2S   ,CL     ,CL+    ,#CL    ,H3S+   ,@CL    ,#HCL   ,C3+    ,HCL    ,HCL+   ,@HCL   ,H2CL+  ,C2N    ,#C2N   ,C2N+   ,C3H2   ,#C3H2  ,@C2N   ,@C3H2  ,C2NH+  ,#CH3CCH,CH3CCH ,SIC    ,SIC+   ,#SIC   ,@CH3CCH,@SIC   ,#CH3CN ,C3H5+  ,CH3CN  ,@CH3CN ,#CH2CO ,#CH3CNH,CH2CO  ,CH3CNH ,CH3CNH+,OCN    ,#OCN   ,@CH2CO ,@CH3CNH,@OCN   ,#HNCO  ,HNCO   ,@HNCO  ,#SIO   ,#CS    ,#CO2   ,CO2    ,CS     ,CS+    ,SIO    ,SIO+   ,CH3CHO ,#CH3CHO,@SIO   ,@CS    ,@CO2   ,@CH3CHO,HCO2+  ,HCS    ,HCS+   ,#HCS   ,SIOH+  ,#HSIO  ,NH2CHO ,#NH2CHO,HCOO   ,#HCOO  ,@HCS   ,@HSIO  ,@NH2CHO,@HCOO  ,#H2CS  ,#NO2   ,#NS    ,#H2SIO ,H2CS   ,H2CS+  ,H2SIO  ,NO2    ,NS     ,NS+    ,HCOOH  ,#HCOOH ,@H2CS  ,@NO2   ,@NS    ,@H2SIO ,@HCOOH ,H3CS+  ,HNS+   ,#SO    ,SO     ,SO+    ,@SO    ,C4H    ,HSO+   ,#C4H   ,@C4H   ,C3N    ,#C3N   ,@C3N   ,#HC3N  ,HC3N   ,@HC3N  ,C2N2+  ,NCCN   ,SIC2   ,SIC2+  ,#NCCN  ,#SIC2  ,@NCCN  ,@SIC2  ,#SIS   ,#OCS   ,OCS    ,OCS+   ,SIS    ,SIS+   ,@SIS   ,@OCS   ,HOCS+  ,HSIS+  ,C4N    ,C4N+   ,#C4N   ,@C4N   ,#SIC3  ,SIC3+  ,SIC3   ,#SO2   ,S2     ,#S2    ,S2+    ,SO2+   ,SO2    ,@SIC3  ,@SO2   ,@S2    ,HS2    ,HS2+   ,HSO2+  ,#HS2   ,@HS2   ,H2S2+  ,H2S2   ,#H2S2  ,@H2S2  ,E-     ,BULK   ,SURFACE
  0.000E+00, 1.0010E+02,   10.00, 2.0096E+00, 1.0000E+00,   1,    1.00000E-30,    5.00000E-01,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.50000E-01,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-01,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-10,    1.00000E-30,    1.77000E-04,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    6.18000E-05,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.34000E-04,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.25600E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.78000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.51000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.39000E-08,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.82324E-04,    1.00000E-30,    1.00000E-30
  1.000E-07, 1.0010E+02,   10.00, 2.0097E+00, 1.0000E+00,   1,    1.00000E-30,    5.00000E-01,    5.68598E-15,    1.78903E-17,    4.37000E-24,    2.50000E-01,    1.79817E-15,    9.48000E-18,    1.38200E-24,    7.97502E-25,    1.00000E-01,    1.01127E-30,    3.69720E-18,    1.00000E-30,    1.99385E-26,    1.00001E-10,    6.09119E-19,    1.77000E-04,    4.69143E-28,    1.00657E-24,    4.75897E-19,    1.00080E-30,    1.00000E-30,    7.90802E-26,    2.33585E-17,    1.03806E-30,    6.18000E-05,    1.08580E-20,    1.96899E-19,    1.00000E-30,    1.52328E-28,    1.00003E-30,    1.51156E-24,    1.00000E-30,    1.00000E-30,    1.81171E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.00000E-30,    3.34000E-04,    9.95418E-19,    7.43030E-20,    1.00000E-30,    1.00000E-30,    7.66036E-28,    1.00000E-30,    1.00001E-30,    1.00000E-30,    1.00000E-30,    1.90449E-19,    5.87811E-27,    1.00028E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00023E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00056E-30,    2.25600E-06,    1.48205E-16,    1.00000E-30,    5.48975E-21,    1.00000E-30,    5.21919E-30,    1.00000E-30,    1.00045E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.90401E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.23778E-29,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.40214E-30,    1.08960E-25,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.28620E-18,    1.78000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.01014E-21,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.08203E-30,    1.00000E-30,    9.47615E-28,    1.00000E-30,    1.00330E-30,    1.00000E-30,    1.12333E-29,    5.30266E-21,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.05677E-30,    1.00000E-30,    1.00000E-30,    4.22282E-22,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00019E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.01728E-27,    1.00000E-30,    8.96829E-18,    7.39692E-21,    3.51000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    6.68496E-30,    1.00000E-30,    1.33803E-28,    8.97486E-29,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.19788E-30,    5.48015E-21,    1.00000E-30,    6.44479E-20,    3.39000E-08,    6.83101E-23,    1.00000E-30,    1.05250E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.89624E-24,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03892E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04328E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.45312E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.82324E-04,    5.75348E-24,    7.48597E-15
  1.000E-06, 1.0010E+02,   10.00, 2.0097E+00, 1.0000E+00,   1,    1.00000E-30,    5.00000E-01,    5.62671E-14,    1.78903E-16,    4.18563E-22,    2.50000E-01,    1.77942E-14,    9.47999E-17,    1.32369E-22,    7.80026E-23,    1.00000E-01,    1.00000E-30,    3.69720E-17,    1.00000E-30,    1.95006E-24,    1.00005E-10,    6.06532E-18,    1.77000E-04,    4.50918E-26,    8.45651E-23,    4.75897E-18,    4.36603E-26,    1.00017E-30,    7.90823E-25,    2.33584E-16,    4.70389E-30,    6.18000E-05,    1.08580E-19,    1.94847E-18,    1.00000E-30,    1.44953E-26,    1.02882E-30,    1.47843E-22,    1.00000E-30,    7.94248E-28,    1.76233E-26,    1.37753E-26,    1.00000E-30,    1.00005E-30,    1.00000E-30,    1.02551E-30,    1.00000E-30,    1.01043E-30,    1.00596E-30,    1.00000E-30,    3.34000E-04,    9.91190E-18,    7.43029E-19,    1.00000E-30,    1.00000E-30,    7.36881E-26,    1.00000E-30,    1.00439E-30,    1.01043E-30,    1.00000E-30,    1.90449E-18,    5.74834E-25,    6.89981E-26,    1.00000E-30,    1.00026E-30,    1.00000E-30,    1.01044E-30,    1.16743E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.03904E-30,    2.25600E-06,    1.48205E-15,    1.00000E-30,    5.46643E-20,    1.00000E-30,    4.07386E-28,    1.01043E-30,    1.04447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.01152E-30,    8.94204E-29,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.01053E-30,    5.02619E-27,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.56606E-29,    1.09240E-24,    1.01043E-30,    1.00119E-30,    1.02551E-30,    1.00000E-30,    7.28620E-17,    1.78000E-06,    1.00000E-30,    1.00000E-30,    1.01043E-30,    4.01014E-20,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.98994E-28,    1.01043E-30,    9.25882E-26,    1.00000E-30,    1.32379E-30,    1.00000E-30,    1.00191E-27,    5.30265E-20,    1.01043E-30,    1.00000E-30,    2.98122E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00208E-30,    6.56295E-30,    1.00020E-30,    1.00000E-30,    4.22282E-21,    1.00005E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.01888E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    8.01868E-26,    1.00014E-30,    8.96832E-17,    7.36551E-20,    3.51000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.48567E-28,    1.00000E-30,    1.30166E-26,    8.68140E-27,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.20528E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.03648E-29,    5.48015E-20,    1.00000E-30,    6.44482E-19,    3.39000E-08,    6.80199E-22,    1.00000E-30,    6.05674E-30,    6.02222E-30,    1.00000E-30,    1.01872E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.01043E-30,    1.00056E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.01043E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.01043E-30,    1.00108E-30,    1.01049E-30,    1.89624E-23,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00001E-30,    1.00000E-30,    4.81681E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.01043E-30,    1.01043E-30,    1.01043E-30,    5.23356E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    4.53190E-29,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01043E-30,    1.00000E-30,    1.00000E-30,    1.82324E-04,    5.51066E-22,    7.40795E-14
