# Orbital solution for gas clouds in the Central Molecular Zone, published in Kruijssen, Dale & Longmore, 2015, MNRAS, 447, 1063-1083
# t[Myr], x[pc], y[pc], z[pc], R[pc], vx[km/s], vy[km/s], vz[km/s], vorb[km/s], l[deg], b[deg], vlos'[km/s], mu_l'[mas/yr], mu_b'[mas/yr], mu_x'[mas/yr], mu_y'[mas/yr]
# IMPORTANT: see Appendix C in the accompanying paper for details on the coordinate systems and assumptions

 -1.93      3.65884    -61.03157      3.88968     62.15819   -199.86734    -28.05374      8.08671    201.99808     -0.02466      0.02622    -42.05374     -1.41929     -0.00133     -0.73923     -1.21158
 -1.92      1.61523    -61.31361      3.97020     62.61386   -199.66519    -25.69052      7.02247    201.43363     -0.01089      0.02676    -39.69052     -1.42431     -0.02774     -0.71923     -1.22969
 -1.91     -0.42406    -61.55702      4.03329     63.13057   -199.33973    -23.33260      5.95670    200.79855      0.00286      0.02719    -37.33260     -1.43239     -0.05418     -0.70080     -1.25042
 -1.90     -2.46082    -61.78503      4.08942     63.67006   -198.96613    -20.97867      4.89185    200.13646      0.01659      0.02757    -34.97867     -1.44166     -0.08061     -0.68300     -1.27215
 -1.89     -4.49382    -61.98994      4.13509     64.24374   -198.52033    -18.63069      3.82837    199.43384      0.03029      0.02787    -32.63069     -1.45272     -0.10700     -0.66617     -1.29540
 -1.88     -6.52019    -62.16421      4.16687     64.85957   -197.98084    -16.29378      2.76948    198.67964      0.04395      0.02809    -30.29378     -1.46611     -0.13328     -0.65064     -1.32057
 -1.87     -8.54288    -62.32319      4.19173     65.49560   -197.39509    -13.96274      1.71336    197.90014      0.05758      0.02826    -27.96274     -1.48064     -0.15948     -0.63576     -1.34668
 -1.86    -10.55745    -62.45173      4.20280     66.17026   -196.71800    -11.64413      0.66373    197.07105      0.07116      0.02833    -25.64413     -1.49744     -0.18553     -0.62220     -1.37464
 -1.85    -12.56483    -62.55759      4.20362     66.87121   -195.97446     -9.33674     -0.37923    196.20660      0.08470      0.02834    -23.33674     -1.51589     -0.21141     -0.60964     -1.40391
 -1.84    -14.56741    -62.64834      4.19760     67.58970   -195.18662     -7.03682     -1.41776    195.31857      0.09819      0.02829    -21.03682     -1.53544     -0.23718     -0.59773     -1.43407
 -1.83    -16.55622    -62.70162      4.17470     68.34757   -194.29165     -4.75866     -2.44232    194.37476      0.11160      0.02814    -18.75866     -1.55765     -0.26261     -0.58751     -1.46632
