   3.1250000       1.0089164      0.15275624       1.5427095      0.22180325      -33.281921     -0.67378438    
   3.1750000      0.99565476      0.14637943       1.5220007      0.21192338      -33.123707     -0.65749907    
   3.2250001      0.98275888      0.13963330       1.5018202      0.19873939      -32.967136     -0.64198112    
   3.2750001      0.97021234      0.13336235       1.4821405      0.19480067      -32.812160     -0.62719536    
   3.3250000      0.95799947      0.12771842       1.4629464      0.18735717      -32.658764     -0.61307704    
   3.3750000      0.94610590      0.12209149       1.4442196      0.17729269      -32.506889     -0.59957910    
   3.4250000      0.93451780      0.11705354       1.4259384      0.17292351      -32.356522     -0.58667040    
   3.4750001      0.92322236      0.11220509       1.4080877      0.16462083      -32.207611     -0.57430732    
   3.5250001      0.91220731      0.10690901       1.3906487      0.15629908      -32.060143     -0.56246257    
   3.5750000      0.90146124      0.10574926       1.3736056      0.16032946      -31.914080     -0.55110490    
   3.6250000      0.89097345      0.89936927E-01   1.3569436      0.11705299      -31.769386     -0.54020506    
   3.6750000      0.88071853      0.93404412E-01   1.3405944      0.12219527      -31.626217     -0.52980214    
   3.7250001      0.87069488      0.91597565E-01   1.3245547      0.13706879      -31.484434     -0.51988351    
   3.7750001      0.86089939      0.87689899E-01   1.3088490      0.13100471      -31.343954     -0.51035756    
   3.8250000      0.85132343      0.84502466E-01   1.2934713      0.12626672      -31.204748     -0.50118673    
   3.8750000      0.84195876      0.81417024E-01   1.2784097      0.12238628      -31.066793     -0.49235231    
   3.9250000      0.83279771      0.78492619E-01   1.2636547      0.12004756      -30.930075     -0.48383272    
   3.9750001      0.82383287      0.75639918E-01   1.2491978      0.11312887      -30.794559     -0.47560674    
   4.0250001      0.81505734      0.73175564E-01   1.2350265      0.11248650      -30.660231     -0.46766496    
   4.0750003      0.80646461      0.70493445E-01   1.2211348      0.10828109      -30.527079     -0.45998538    
   4.1250000      0.79804832      0.68087533E-01   1.2075136      0.10324109      -30.395071     -0.45255435    
   4.1750002      0.78980231      0.66045284E-01   1.1941524      0.10305186      -30.264193     -0.44536322    
   4.2249999      0.78172135      0.63654356E-01   1.1810465      0.97082719E-01  -30.134424     -0.43839404    
   4.2750001      0.77379966      0.61754521E-01   1.1681855      0.96568763E-01  -30.005758     -0.43164063    
   4.3250003      0.76603222      0.59540726E-01   1.1555634      0.89985415E-01  -29.878172     -0.42508927    
   4.3750000      0.75841457      0.59393395E-01   1.1431634      0.76500386E-01  -29.751692     -0.41875529    
   4.4250002      0.75094360      0.55108361E-01   1.1309592      0.73788151E-01  -29.626535     -0.41268030    
   4.4749999      0.74361181      0.54029822E-01   1.1189460      0.86694099E-01  -29.502403     -0.40683550    
   4.5250001      0.73641467      0.52091502E-01   1.1071420      0.81817202E-01  -29.379290     -0.40115631    
   4.5750003      0.72934800      0.50740153E-01   1.0955436      0.79559870E-01  -29.257179     -0.39562970    
   4.6250000      0.72240812      0.49058832E-01   1.0841447      0.78330033E-01  -29.136057     -0.39025056    
   4.6750002      0.71559101      0.47867518E-01   1.0729417      0.77445798E-01  -29.015911     -0.38500771    
   4.7249999      0.70889348      0.46278164E-01   1.0619299      0.70827425E-01  -28.896729     -0.37989491    
   4.7750001      0.70231175      0.45120485E-01   1.0510982      0.71509741E-01  -28.778490     -0.37491789    
   4.8250003      0.69584274      0.43746792E-01   1.0404444      0.69996610E-01  -28.661190     -0.37006679    
   4.8750000      0.68948323      0.42530898E-01   1.0299659      0.69119275E-01  -28.544817     -0.36533180    
   4.9250002      0.68323004      0.41477960E-01   1.0196600      0.68040609E-01  -28.429354     -0.36070323    
   4.9749999      0.67708057      0.40325209E-01   1.0095223      0.62174708E-01  -28.314800     -0.35617900    
   5.0250001      0.67103189      0.39260402E-01  0.99954420      0.66439509E-01  -28.201128     -0.35176280    
   5.0750003      0.66508132      0.38093593E-01  0.98972821      0.61163120E-01  -28.088341     -0.34743744    
   5.1250000      0.65922636      0.37684478E-01  0.98006719      0.60619585E-01  -27.976418     -0.34320655    
   5.1750002      0.65346444      0.34604777E-01  0.97055662      0.57639956E-01  -27.865355     -0.33906722    
   5.2249999      0.64779335      0.41776061E-01  0.96119356      0.62656142E-01  -27.755136     -0.33501557    
   5.2750001      0.64222121      0.35884842E-01  0.95197856      0.47287676E-01  -27.645958     -0.33108109    
   5.3250003      0.63674003      0.32978877E-01  0.94289106      0.54178394E-01  -27.537708     -0.32727000    
   5.3750000      0.63134241      0.32633260E-01  0.93393588      0.53365186E-01  -27.430279     -0.32354352    
   5.4250002      0.62602609      0.31732522E-01  0.92511439      0.53428739E-01  -27.323650     -0.31988943    
   5.4749999      0.62078923      0.31004207E-01  0.91642559      0.51151715E-01  -27.217827     -0.31630185    
   5.5250001      0.61562985      0.30336238E-01  0.90786517      0.50295353E-01  -27.112789     -0.31278118    
   5.5750003      0.61054623      0.29467244E-01  0.89943057      0.49644910E-01  -27.008537     -0.30932474    
   5.6250000      0.60553652      0.29063031E-01  0.89112002      0.48623424E-01  -26.905060     -0.30592865    
   5.6750002      0.60059917      0.28059354E-01  0.88293034      0.46158962E-01  -26.802345     -0.30259219    
   5.7249999      0.59573227      0.27673516E-01  0.87485671      0.45075603E-01  -26.700382     -0.29931653    
   5.7750001      0.59093440      0.27010830E-01  0.86689752      0.48381273E-01  -26.599174     -0.29609910    
   5.8250003      0.58620405      0.26358603E-01  0.85905540      0.42348899E-01  -26.498701     -0.29292947    
   5.8750000      0.58153969      0.25805233E-01  0.85132271      0.44688232E-01  -26.398964     -0.28981483    
   5.9250002      0.57693982      0.25308345E-01  0.84370053      0.44290461E-01  -26.299946     -0.28674802    
   5.9749999      0.57240319      0.24634197E-01  0.83618677      0.38186725E-01  -26.201649     -0.28372794    
   6.0250001      0.56792825      0.24316652E-01  0.82877308      0.43317400E-01  -26.104059     -0.28076267    
   6.0750003      0.56351393      0.23580771E-01  0.82146406      0.39738759E-01  -26.007172     -0.27784067    
   6.1250000      0.55915874      0.23167003E-01  0.81425625      0.40464126E-01  -25.910980     -0.27496225    
   6.1750002      0.55486155      0.23039360E-01  0.80714858      0.38893621E-01  -25.815474     -0.27212527    
   6.2249999      0.55062127      0.21192072E-01  0.80013728      0.35114355E-01  -25.720646     -0.26933175    
   6.2750001      0.54643661      0.25755754E-01  0.79321945      0.45112476E-01  -25.626493     -0.26658174    
   6.3250003      0.54231286      0.21981740E-01  0.78640455      0.31484134E-01  -25.533182     -0.26387757    
